nombre,no_publicaciones,no_seguidores,fecha_ult_pub,tel1,tel2,tel3,bio,link,keyword
investmentsinusaspain,431,"8,249",17-Aug-18,,,,For more information about buying or investing in Spain  Miami USA  and England  get in touch by email andreabelhouseinternationalcom,www.inversionesynegociosenusa.com,#regalosmedellin
luisacanoasesores,70,437,31-May-18,3186132890,3217816188,,Empresa inmobiliaria Te ayudamos a vender o comprar casa o apartamento  3186132890 3217816188  3108454210  3116265162,www.asesoresinmobiliarios.co,#regalosmedellin
capitalizatucelular,65,357,26-May-17,,,,a class hrefexploretagscapitalizatucelularCapitalizaTuCelulara br Trading AUTOMATICO Te damos las herramientas y conocimiento para que ganes dinero desde tu smartphonebrContactame al privado ,www.gladiacoin.com/Danieleivan,#regalosmedellin
sv.group.propiedad.raiz,"1,008","9,551",17-Aug-18,3117490589,3104074758,,Sara Vélez y Alejandro RestrepobrLas mejores propiedades en Medellín el Alto de las Palmas y Llanogrande brContacto 3117490589  3104074758,svgroup.com.co,#regalosmedellin
barbanegrabarbers,88,254,13-Aug-18,,,,Barberia Barba Negra Barbers Ubicada En Aranjuez San Cayetano Medellín,No link,#regalosmedellin
medellinbarbershop,321,"2,489",18-Aug-18,3583542098,,,br TER à SEX das 0900 às 2000br SÁB das 0900 às 1800 br 35835420br 986532669brFacebookcommedellinbarbershop,No link,#regalosmedellin
neyduartegb,890,"3,697",20-Aug-18,,,,Gracie Barra Jiujítsu Black Beltbr Team Niterói Muay Thai Instructor brMMA Coach brCross Fit practionerbrTrip brTrail ,www.youtube.com/channel/UCfnuwZWEaqZ5upe-iDvhLrA,#regalosmedellin
figarobarberdeluxe,263,903,12-Aug-18,3192285832,,3225443331,Since 2017br 5869694br 3192285832brHORARIObrLunes a Sábadobr1000 am a 800 pmbrNO FESTIVOSbrMedellín  San Joaquín Cerca a upb,www.facebook.com/figarobarberdeluxe/app/190322544333196,#regalosmedellin
authentic_barbers,255,"16,848",20-Aug-18,,,,a class hrefexploretagsmrauthenticMrAuthentica brYouTube channelbrLearn Authentic BarberingbrAprende el arte de barberiabrApprendre à être un barbier brAprender a ser um barbeiro,www.styleseat.com/m/book/v/davidmarulanda,#regalosmedellin
neyderstick_barber,239,281,20-Aug-18,3177963391,,,Barbero y artista  apasionado por el artebrSi luchas puedes perder si no luchas estas perdido brWpp 3177963391,No link,#regalosmedellin
artesano.del.cabello,382,956,Private Account,,,,Mindset on art Details makes the differenceBarber in montrealCity looking to growplantBased,No link,#regalosmedellin
franciscojavierdeagustin,10,812,20-Aug-18,3104693904,,,agrega cuenta nueva brBARBERObrMEDELLINbr3104693904bra classnotranslate hreflondoncitybarbershoplondoncitybarbershopa bra class hrefexploretagscabellocabelloaa class hrefexploretagscutcutaa class hrefexploretagscortecorteaa class hrefexploretagsbarbabarbaa,No link,#regalosmedellin
camilo_aguirre87,7,161,2-Aug-18,,,,No biography,No link,#regalosmedellin
johancordless,18,352,20-Aug-18,,,,No biography,No link,#regalosmedellin
bossiocuts,860,"52,767",19-Aug-18,,,,a class hrefexploretagstomb45Tomb45a  productsbrsalesTomb45combrtour amp classesbrEducationTomb45com brTomb45academycombryoutuber 200k subsbrLVbarberexpo givaway signup,woobox.com/acy8zg/kj922t,#regalosmedellin
sebher_barber,22,149,13-Aug-18,3127622400,,,Arte Pasion y Estilo de vidabrBarbero profesional brEn a classnotranslate hrefthebigdreamcollectivethebigdreamcollectivea brTranv 56b  49a 52brBello AntioquiabrWhatsApp 3127622400,No link,#regalosmedellin
fernandezbarberia,21,369,30-Jul-18,,,,Horario de atenciónbrLun a sab 10 am 9 pm,No link,#regalosmedellin
alejandrovalencia_v,280,423,16-Aug-18,,,,International business management student  IUE brEXPAND YOUR MINDbrSOLO BUENAS VIBRASbrLow loverbrMedellín  Colombiabra classnotranslate hrefsouthbarsouthbara,www.facebook.com/profile.php?id=780378779,#regalosmedellin
choquib_barber_shop,329,439,4-Jul-18,,,, ChocoMedellincolombiabr barber for the rest of my life brLiving in real timea class hrefexploretagschoquibbarbershopchoquibbarbershopa,No link,#regalosmedellin
elitebarbersofficial,63,133,19-Jul-18,,,,By a classnotranslate hrefkennylopez28kennylopez28a                                                 Use hashtag a class hrefexploretagselitebarbersofficialelitebarbersofficiala,www.gofundme.com/johnsroadtorecoveryy,#regalosmedellin
serranafc,356,848,17-Aug-18,,,,No biography,www.serranafc.com.br,#regalosmedellin
allancardonarodriguez,93,196,29-Jul-18,3014349698,,,Barbero en a classnotranslate hrefbarberpeoplebarberpeopleabrWpp3014349698,No link,#regalosmedellin
themansionbarber,64,118,20-Aug-18,,,,Asesor de imagen  BarberobrLiving a dream brGod first brpitbull lover ,No link,#regalosmedellin
jlbarber05,118,429,19-Aug-18,,,,Llevó el arte en mis manos y por mis venas circula arte ,No link,#regalosmedellin
cutsbyrestrepo,15,42,11-Aug-18,,,,5517773566brText or DM to book your appointmentsbrbra classnotranslate hrefsebasrestreposebasrestrepoa,No link,#regalosmedellin
daniels_barbero,20,154,19-May-18,,,,Barbero en Medellin,No link,#regalosmedellin
jhoandrys_barber,232,534,16-Aug-18,3142970411,,,a class hrefexploretagsbarberoclaseaBarberoClaseAabrbr 314 2970 411,No link,#regalosmedellin
machu_cardona_adrian_y_liam,"1,413","2,310",17-Aug-18,3023908990,,,a class hrefexploretagsvenezolanovenezolanoabra class hrefexploretagsmargariteñomargariteñoa bra class hrefexploretagsmedallomedalloa bra class hrefexploretagsmachumachuabra class hrefexploretagsadrianadrianabra class hrefexploretagsliamliamabra class hrefexploretagsbarbershopbarbershopa bra class hrefexploretagsberberberberabra class hrefexploretagsstylostyloa bra class hrefexploretagsbarberonlinebarberonlinea bra class hrefexploretagsbarberlifebarberlifeabra class hrefexploretagstlfTlfa  57 3023908990,No link,#regalosmedellin
iluminaticsbarber,44,192,15-Aug-18,,,,No biography,No link,#regalosmedellin
dahianbarberpro,202,"1,219",20-Aug-18,3022155294,,,Barberia Fernandez brPide tu cita 57 302 215 52 94brEspecialistas en barbas brExfoliación brPigmento de barba y cejasbrAfeitado a vapor,No link,#regalosmedellin
barberiasanbernardo,13,203,5-Apr-18,3017720800,,,Servicio de calidad para toda nuestra clientela brDirecciónCR 76 a class hrefexploretags2626a20 BARRIOBELÉN SANBERNARDObrContacto3017720800 MEDELLÍN COLOMBIA,No link,#regalosmedellin
wesleybarbercabron,102,825,19-Jul-18,,,,a class hrefexploretagsbarbercolombiabarbercolombiaa bra class hrefexploretagsbarberinthehousebarberinthehousea bra class hrefexploretagsyosoywesleybarbercabronYOSOYWESLEYBARBERCABRONa brbrPropietario de la WETTOSBARBER,No link,#regalosmedellin
mikebarber_vzla,11,55,21-Aug-18,,,,Soy Barbero Venezolano con mucho orgullobrVivo en un pais donde si no luchas lo suficiente por lo que quieres seras un fracasado por siempre ,No link,#regalosmedellin
cabeludobarber0,3,109,22-Mar-18,,,,Corte MasculinobrCorte Feminino brSobrancelha brPigmentaçãobrSigam a classnotranslate hrefvaguinho93vaguinho93abr Sempre fui sonhador é isso que me mantém vivo ,No link,#regalosmedellin
probarbers.co,574,"1,843",15-Mar-18,,,,Esta es una página de Repost de barberos profesionales de todo el mundo  todos los días se suben los mejores trabajos con el hashtag a class hrefexploretagsprobarberscoprobarbersCOa,No link,#regalosmedellin
naldobarbercutline,123,275,29-Jul-18,3043610095,,,Barbero a domicilioBarbero hasta tu casaMedellinColombiaWhatsApp 57 3043610095,www.facebook.com/Naldo-Barber-1788471681442820,#regalosmedellin
tersacosmeticos,200,"2,789",14-Aug-18,3103826788,,,Cosméticas especializada femenina y masculina marcas Bosley The BarberShop y The Pearl Colletion Info 3103826788,www.tersacosmeticos.com,#regalosmedellin
tito_19,545,724,19-Aug-18,,,,Barberlysts  Visit my hair salon  827 bloor St w Toronto  Tel 416 7921191,imagenymashairsalon.com,#regalosmedellin
billy_film,725,"1,985",19-Aug-18,3970076628,,,Trabalhamos com todos os tipos de películasbrInstalador autorizado 3MbrwwwbillyfilmcombrbrbillyfilmhotmailcombrWattsappbr970076628,www.billyfilm.com.br,#regalosmedellin
rafaeltesta,50,408,18-Aug-18,,,,No biography,No link,#regalosmedellin
jhojanvelezz,49,426,4-Aug-18,,,,No biography,No link,#regalosmedellin
rayaobarbershop,215,926,30-Jul-18,3014975873,,,Barbero en ColombiabrCr 45 número 77c sur 60brSabanetabr3014975873,No link,#regalosmedellin
masterbarbershop_,758,"1,794",14-Jul-18,3974292253,,,Calle 55  3974 Barberia en BOSTONMEDELLIN           Fijo2922533              whatsapp3147004954,No link,#regalosmedellin
nyc_hairlafloresta,19,384,10-Aug-18,3015803803,,,Citas 573015803803brVive la experiencia  NewYorkCuts ,No link,#regalosmedellin
_fernandes_david_,"1,231","3,550",19-Aug-18,,,,Made in São Gonçalobra class hrefexploretagspapagoiabapapagoiabaabrBasead in Rio,www.facebook.com/david.fernandes.585,#regalosmedellin
pabloescobaar_c.r.v.g,15,456,12-Aug-18,,,,No biography,No link,#regalosmedellin
barber_family26,95,376,18-Jul-18,3128911962,,,WhatsApp 3128911962 pida sus citas,No link,#regalosmedellin
blaze_barbershop_medellin,6,164,18-Jan-16,,,,Fundada Por Andrés Ocampo Profesionalismo es una necesidad con cortes que superan nuestros competidores dominamos en cada tipo de estilo de pelo,NewYorkBarbers.Col,#regalosmedellin
vivesifc_arg,"1,813",877,20-Aug-18,,,,Fans Club de a class hrefexploretagscarlosvivescarlosvivesa en Argentina brRegístrate en nuestro club de fans oficial de a classnotranslate hrefcarlosvivescarlosvivesa y sé un miembro másbrde esta gran familia ,bit.ly/VivesFans,#regalosmedellin
mercadomedellincdmx,14,81,1-Jul-18,,,,No biography,No link,#regalosmedellin
laroma.mx,931,"74,601",16-Aug-18,,,,Una de las colonias más encantadoras y dinámicas de la CDMX Hecho con  en La Roma brMarca con a class hrefexploretagslaromamxLaRomaMXa,laroma.mx,#regalosmedellin
mariel_mariel,"2,223","23,273",19-Aug-18,,,,A cocino mi a class hrefexploretagsflowlatinoflowlatinoa Propuestas e invitaciones a contactomarielmarielcombrEntrevista Modacl ,www.modacl.com/index.php/2018/07/27/mariel-mariel-la-moda-discurso-visual-acompana-mis-canciones,#regalosmedellin
__sandunga,947,693,20-Aug-18,,,,brbr GOD IS A WOMANbr a classnotranslate hrefsandungasandungaabra class hrefexploretagshujicamhujicama a class hrefexploretagsvscovscoa,No link,#regalosmedellin
pariscruz,580,"1,590",20-Aug-18,,,,Mi COCHINITA PIBIL ha llegado a la colonia Roma,instagram.com/molochcochinita,#regalosmedellin
molochcochinitapibil_,"1,065","3,751",20-Aug-18,,,,SABROSA COCHINITA PIBIL SERVIDA EN EL TRADICIONAL TACOPANUCHO O TORTA Y CHAMORROS AL PIBIL ACOMPAÑADOS DE SALSAS A BASE DE CHILE HABANERO,www.facebook.com/MOLOCHCOCHINITAPIBIL,#regalosmedellin
tanovalder,"1,833","7,765",18-Aug-18,,,,Former MTVLA Production SupervisorbrPadre cocinero Sagitario con ascendente en Cáncer melómano e hipocondríaco en CDMX por ahora,vsco.co/tanovalder,#regalosmedellin
zeta_ko,450,"1,261",16-Aug-18,,,,Ux amp Ui designer br  This is my life My music art amp trips,No link,#regalosmedellin
manulleon,97,88,19-Aug-18,,,,No biography,No link,#regalosmedellin
celulares.onlinepco,1,48,15-Aug-18,3762688083,,,Venta De Celulares Nuevos  Con Factura Garantia y a Domicilio En Medellin Envios a Todo Col brNIT10376268808br322469680  3217748355,goo.gl/hfVKBE,#regalosmedellin
pablo__marti1994,210,167,17-Aug-18,,,,No biography,No link,#regalosmedellin
marourivero,"5,642","95,120",20-Aug-18,,,,SOCIÓLOGA br El mundo que queremos lo hacemos entre todosbr Influencer Cultural  a class hrefexploretagscineymodacineymodaa brObservadora Participante a class hrefexploretagsviajelunarviajelunara,www.infobae.com/tendencias/2018/08/04/la-fotografa-gaby-herbstein-con-infobae-la-belleza-es-algo-que-no-se-percibe-con-los-sentidos-se-siente-con-el-alma,#regalosmedellin
gavoamiel,331,"1,049",21-Aug-18,,,,Fotografías,No link,#regalosmedellin
leemor_nails,280,"1,868",20-Aug-18,,,,Nail Printer MéxicobrEsmaltes VeganosbrPet Friendlybr70945384brCampeche 163 Col Roma,m.facebook.com/leemor.nails.design.230,#regalosmedellin
alientech.shop,44,249,14-Aug-18,3505175486,,,Celulares Repuestos y accesorios al Mayor y Detal brServicioTecnico Especializado brWhatsApp 57 350 5175486bra class hrefexploretagshuaweihuaweia a class hrefexploretagsiphoneiPhonea a class hrefexploretagssamsungsamsunga a class hrefexploretagsmotorolamotorolaa ,No link,#regalosmedellin
elcolmilloviajero,22,15,14-Aug-18,,,,No biography,No link,#regalosmedellin
_sebasospina_,385,"1,507",20-Aug-18,,,,No biography,www.sebastian-ospina.com,#regalosmedellin
fondaelalbur,101,137,17-Aug-18,,,,No biography,facebook.com/fondaelalbur,#regalosmedellin
schabsgar,279,244,7-Aug-18,,,,Vive y deja vivir  For photos DM   a class hrefexploretagsphotographyphotographya a class hrefexploretagsphotographerphotographera a class hrefexploretagsnaturelovenaturelovea a class hrefexploretagsartistoninstagramartistoninstagrama a class hrefexploretagsprofessionalphotographerprofessionalphotographera a class hrefexploretagsphotosphotosa,No link,#regalosmedellin
famoushairdesign,471,"1,001",16-Aug-18,,,,No biography,www.famoushairdesign.com.mx,#regalosmedellin
chrisgaona_,"1,515",766,4-Aug-18,,,,Cocinero  in              The sun  is also an ingredient  thats the fun of cooking,No link,#regalosmedellin
john_sevigny,104,"3,469",11-Aug-18,,,,Gunslinger,www.johnsevigny.org,#regalosmedellin
le_cristo,525,675,1-Aug-18,,,,Graphic Designer  Drummer  Art Director,No link,#regalosmedellin
capitalux,195,427,18-Aug-18,,,,No biography,No link,#regalosmedellin
zyn_pon,204,233,28-Jul-18,,,,No biography,No link,#regalosmedellin
encuentrosonoro,26,232,17-Aug-18,,,,No biography,No link,#regalosmedellin
laurenceaimeleschats,16,434,20-Aug-18,,,,Teacher 25 brEnglishbrFrançaisbrEspañol brDeutschbrCurrently living in Mexico City,No link,#regalosmedellin
beersommelierbaldo,63,114,19-Aug-18,,,,a class hrefexploretagsbeersommelierunionbirraiitalybeersommelierunionbirraiitalya a class hrefexploretagsbeersommelierdoemensgermanybeersommelierdoemensgermanya a class hrefexploretagsbeersommelieramegmexicobeersommelieramegmexicoa,No link,#regalosmedellin
drawing_youlive,199,408,19-Aug-18,,,,Ilustrando la viva imagen de mi imaginación bra class hrefexploretagsmexicocityMexicoCitya bra class hrefexploretagsartarta a class hrefexploretagsexpresionexpresionabra class hrefexploretagsplasmatuvidaplasmaTuVidaabra class hrefexploretagsphotographyphotographyabra class hrefexploretagsphotographyamateurphotographyamateurabra class hrefexploretagsdibujodibujoa,No link,#regalosmedellin
knatividad,"1,143","1,202",11-Aug-18,,,, I am so lucky to have been blessed with all of this beauty around me ,No link,#regalosmedellin
exitcomfortzone,343,"1,609",20-Aug-18,,,,Founders of NO CMFRT APPARELbrFounders of RAW METHOD brDeep Spiritual PracticebrHard physical work bra class hrefexploretagsexitcomfortzoneexitcomfortzonea,No link,#regalosmedellin
yeahstyledg,486,438,20-Aug-18,,,,,No link,#regalosmedellin
davidoffqc,49,228,21-Aug-18,,,,No biography,No link,#regalosmedellin
vlogbylove,177,"4,144",20-Aug-18,,,,Founders of NO  CMFRT  APPARELbrFounders of RAW  METHODbrDeep spiritual practice brHard physical work br 90 Plantbasedbra class hrefexploretagsmrmrslovemrmrslovea,No link,#regalosmedellin
akajuanfaisal,265,973,19-Aug-18,,,, Productor audiovisual content creatorbr DM or juanjuanfaisalcombr BAmade  LAbased,juanfaisal.com,#regalosmedellin
leenamuley,518,491,18-Aug-18,,,,NYC  LDN  everything in between,www.leenamuley.com,#regalosmedellin
tequenonos,47,516,3-Aug-18,,,,Herencia y tradición en brPedidos  5525979081 ó 5525979121brPágina de Facebook  a classnotranslate hreftequenonosmxtequenonosmxa,www.tequenonos.com,#regalosmedellin
verapenedamexico,687,651,20-Aug-18,,,,Multimedia journalist a class hrefexploretagsmojomojoa Feminist Pictures taken w iPhone 6S for a fun diary of life in Mexico and my past life in China plus here amp there ,No link,#regalosmedellin
concienciaarcoiris,264,"1,595",5-Aug-18,,,, Creaciones de cuidado personal y alimentos veganos  Mesaseventoscatering y talleres de cocina vegana  VEGAN HANDMADE PRODUCTS  MEXICO CITY,facebook.com/concienciaarcoirisproductosveganosartesanales,#regalosmedellin
grunyechka,374,350,17-Aug-18,,,,Eat Live Love in Mexico,No link,#regalosmedellin
mserratog,664,657,19-Aug-18,,,,Executive Development amp Continuing Education Professor in Business Analytics amp Operations Management Runner traveler amp amateur photographer,marcoserrato.com,#regalosmedellin
skull_moon,203,145,18-Aug-18,,,,El arte sin importar de qué tipo es lo que le da sentido a la vida ,No link,#regalosmedellin
lapizysarten,"1,741","3,496",20-Aug-18,,,,Entendiendo la vida a través de la a class hrefexploretagsgastronomiagastronomiaa  a class hrefexploretagsperiodismogastronomicoperiodismogastronomicoa a class hrefexploretagsfoodwriterfoodwritera a class hrefexploretagsmarketingcontenteditormarketingcontenteditora a class hrefexploretagscdmxcdmxa a class hrefexploretagsmexicomexicoa a class hrefexploretagsbogotabogotaa a class hrefexploretagscolombiacolombiaa,No link,#regalosmedellin
damcampo5950,"1,855","1,441",14-Aug-18,,,,Fitteds Flix Food Flights amp Lifebr416 with a Roman state of mindbr,No link,#regalosmedellin
chrisarmenta32,159,162,6-Aug-18,,,,No biography,No link,#regalosmedellin
sambukacocinando,136,237,18-Aug-18,,,,Me gusta lo monchoso y ver fotos de comida Cocino pa impresionar a mi mujer Aquí puras cosas hechas en casa,No link,#regalosmedellin
jpdrinksdesign,220,549,Private Account,,,,TequilaSanMatíasBrandAmbassadorbrMixologCocktailTravelbrSan Matías Tahona  Cristal  Gran Geservabra class hrefexploretagsjpdrinksdesignjpdrinksdesigna  a class hrefexploretagsdrinksouldrinksoula  a class hrefexploretagsbartenderlifebartenderlifea,No link,#regalosmedellin
comemuyrico,126,164,12-Aug-18,,,,La comida es uno de los mayores placeres de la vida Come rico y compártenos lo que comes a class hrefexploretagscomemuyricoComeMuyRicoa a class hrefexploretagsfoodFooda,No link,#regalosmedellin
gabikills,878,146,16-Aug-18,,,,No biography,No link,#regalosmedellin
snowgato,"2,533",632,18-Aug-18,,,,,No link,#regalosmedellin
las_delicias1,12,121,31-May-18,,,,Jugueria las delicias de Medellínbrservicio a domicilio al telefono 55641660,No link,#regalosmedellin
_caroacosta,"1,635","1,176",20-Aug-18,,,,  I   LVE  a class hrefexploretagslaLAabrJournalist a classnotranslate hrefmypressmxmypressmxa and voiceoverbra class hrefexploretagsveganVEGANa  lover a class hrefexploretagsciclistaurbanoCiclistaUrbanoa  brCDMX  brCheck it out my a class hrefexploretagsvoiceovervoiceovera dem,youtu.be/k5RVBHcys2s,#regalosmedellin
eameschair,"1,321",437,19-Aug-18,,,,Pediatrician Intensivist Vaccinator Runner Eater Sewist Traveler Fresno FresYES I am the human that serves a classnotranslate hrefrudolfolagottorudolfolagottoa,No link,#regalosmedellin
vesselcollection,725,"1,213",20-Aug-18,,,,Fashion without borders,www.vesselcollection.com,#regalosmedellin
soybelengal,"1,292","17,359",20-Aug-18,,,,Cantante  br SOLITA YA ESTÁ EN YOUTUBE,youtu.be/W34ekctznyI,#regalosmedellin
ajfernando,"1,798","18,904",20-Aug-18,,,,Finding beauty in the everydaybrFood stories amp photographsbrTorontobasedbra class hrefexploretagsteampixelTeamPixela  Google Pixel 2br a classnotranslate hrefovbincovbinca a classnotranslate hrefajfernandophotoajfernandophotoabrPortfolio,www.youtube.com/musicpremium,#regalosmedellin
jmaror,238,364,19-Aug-18,,,,S O M E O N E I S W A T C H I N G  Grey Guru  Love  Drama  Stuff,m.youtube.com/watch?v=zXjsimKvCrg,#regalosmedellin
tattu.media.house,118,144,20-Aug-18,,,,Productores multimedia con soluciones de comunicación audiovisual para todas las plataformas a class hrefexploretagsvideoproductionvideoproductiona a class hrefexploretagsphotosphotosa a class hrefexploretagsphotograpyphotograpya a class hrefexploretagsvideosvideosa,www.tattumedia.com,#regalosmedellin
micasanuevamx,27,127,16-May-18,,,,No biography,www.micasanueva.mx,#regalosmedellin
humbertolozanoporlaalcaldia,65,70,27-Jun-18,,,,No biography,No link,#regalosmedellin
laguia420,932,"3,271",16-Aug-18,,,,La industria y la cultura del cannabis a un clic bra class hrefexploretagslatomacannabicalatomacannabicaabra class hrefexploretagsderuta420deruta420a brRegistra tu emprendimiento gratis a class hrefexploretagslaguia420laguia420a,www.laguia420.com,#regalosmedellin
angiejgiraldo,511,"1,154",Private Account,,,,Creativa de profesión bailarina por pasión cantante de corazón Enamorada de la vida y del cannabisbr Sonríe  Síguenos a class hrefexploretagslaguia420laguia420a  para info,laguia420.com,#regalosmedellin
caseypulso,126,643,21-Aug-18,3113223492,,,Viajero profesor de inglés director de teatro  Y facilitador de arte en Medellín  573113223492,No link,#regalosmedellin
acuna.emilio,210,"4,563",4-Aug-18,,,,No biography,No link,#regalosmedellin
spreehee,409,569,13-Aug-18,,,,Puppies selfies food and PFampBL,No link,#regalosmedellin
shamgot,45,215,19-Aug-18,,,,No biography,No link,#regalosmedellin
chivaprzc,410,173,12-Aug-18,,,,No biography,No link,#regalosmedellin
brianda.da,617,309,12-Aug-18,,,,,No link,#regalosmedellin
jimmyv1986,35,100,28-Jul-18,,,,Outdoors  Vegetarian  Travel  Aviation brHome Chicago brLiving In Denver br,No link,#regalosmedellin
daestefi,539,447,21-Jul-18,,,,a class hrefexploretagswtfishappeningwtfishappeninga                          a classnotranslate hrefmexdruckmexdrucka ,No link,#regalosmedellin
reformagente,447,"2,312",17-Aug-18,,,,Cuenta oficial de la sección Gente del periódico Reforma,reforma.com/gente,#regalosmedellin
chloechrl,299,800,13-Aug-18,,,,22   Mexico  brExploring a class hrefexploretagsmexicomexicoa with a classnotranslate hrefmexikoovoyagemexikoovoyagea,No link,#regalosmedellin
ventasfercho,15,23,9-Aug-18,3104305465,,,WhatSapp 310 4305465brVentas de Productos de belleza importados y muchos mas de buena calidad,No link,#regalosmedellin
alice_hleos,703,427,12-Aug-18,,,,No biography,No link,#regalosmedellin
mara_cabrera,299,526,2-May-18,,,,Architect  Interior Designer brCDMX,No link,#regalosmedellin
rodas_foto,111,164,18-Aug-18,,,,Viajerobr Fotografiando la vidabrMexicano brrodatoregmailcombrTW a classnotranslate hrefrodtorres30rodtorres30abrFB Rod Torres,No link,#regalosmedellin
alipinkphotography,127,166,28-Jul-18,,,,CDMXbrPhotographer,No link,#regalosmedellin
tory.boram.yang,52,78,20-Aug-18,,,,No biography,No link,#regalosmedellin
adrian86s,177,104,6-Aug-18,,,,Hobbyist photographer  Traveler  PhD in Physics  Born in Poland living and working in Munich Germany,500px.com/adrian86s,#regalosmedellin
virgencitamx,339,264,18-Aug-18,,,,a class hrefexploretagsvirgencitamxvirgencitamxa bra class hrefexploretagsholystreetartholystreetarta ,No link,#regalosmedellin
alexandraavlonitis,77,265,14-Aug-18,,,,New York and elsewhere as I see it,No link,#regalosmedellin
chef_mictlan_,"2,464","1,004",19-Aug-18,,,,Cocinera  mexicana brfoodiebrpatisseriebrviajera bramante de lo culinario bry de la historia  brpasión por la cocina prehispánica ,www.facebook.com/jazmin.hernadez1,#regalosmedellin
andreamurga,507,340,20-Aug-18,,,,Y si mañana me muerobrya estoy acostumbradabra estar siempre en el cielo,No link,#regalosmedellin
erick_montefort,94,370,11-Aug-18,,,,No biography,No link,#regalosmedellin
mayraaguerreberry,97,368,16-Aug-18,,,,Arte,m.youtube.com/watch?feature=youtu.be&amp;v=bLtnm9xAKCE,#regalosmedellin
subchacha,836,"2,896",19-Aug-18,,,,Fotógrafo mexicano a class hrefexploretagsfotografofotografoa a class hrefexploretagsviajesviajesa a class hrefexploretagslugareslugaresa a class hrefexploretagstravellertravellera,www.akashacomunicacion.com,#regalosmedellin
travel_around_insta,84,49,20-Aug-18,,,,brGo where you feel most alive br,No link,#regalosmedellin
albertonavarro.mex,243,730,11-Aug-18,,,,No biography,m.facebook.com/Alberto-Navarro-Sensorial-MKT-Spirits-Distilled-Beverages-Consultant-817156794984316/?ref=bookmarks,#regalosmedellin
veka22,"1,343",260,19-Aug-18,,,,No biography,No link,#regalosmedellin
behlulates,304,557,21-Jun-18,,,,Los Angeles CA and around the world Wannabe world traveler natural stone enthusiast amateur photographer Other acct a classnotranslate hrefdrinkintheworlddrinkintheworlda,instagram.com/drinkintheworld,#regalosmedellin
riaskowa,"3,586",842,Private Account,,,,No biography,No link,#regalosmedellin
fresitabobita,96,173,12-Aug-18,,,,No biography,No link,#regalosmedellin
notluisperez,"1,630",564,20-Aug-18,,,,No biography,No link,#regalosmedellin
houlihay,605,381,15-Aug-18,,,,Ask me why I smile a lot Uh because its worth it Marcell the Shell ,No link,#regalosmedellin
demetrio_corona,"1,425","10,934",12-Aug-18,,,,Mexico CitybrHavent been everywhere but its on my list,No link,#regalosmedellin
saepc09,"1,027",470,21-Aug-18,,,,No biography,No link,#regalosmedellin
mexicocitystreets,992,"1,181",20-Aug-18,,,,The view from the sidewalk  Mexico City writer translator eater and author of Mexico City Streets La Roma a classnotranslate hrefmexcitystreetsmexcitystreetsa,www.mexicocitystreets.com/tours,#regalosmedellin
mexicoanuncia,385,682,20-Aug-18,,,,Anunciar con nosotros es muy fácií Sólo síguenos y menciónanos en la publicación que deseas promover SOMOS EMPRENDEDORES APOYANDO A EMPRENDEDORES,No link,#regalosmedellin
thelocalwaymx,506,"1,664",20-Aug-18,,,,Short amp long term rental  Live Mexico City like a local  Book Now,thelocalwaymx.com,#regalosmedellin
caroggg,"1,207",753,20-Aug-18,,,,MKTampComms traveler dancer dreamer amp lovefool Una regia viviendo en DF,No link,#regalosmedellin
jimbordes,31,262,15-Jul-18,,,,No biography,No link,#regalosmedellin
angiediaza,"1,962",178,20-Aug-18,,,,a classnotranslate hrefangiediazjewelleryangiediazjewellerya brbrAngieDiazJewelleryhotmailcombrColombiabrNew York br NowMexicobr                      Universe YesNo,www.amazon.com.mx/handmade/Angie-Diaz-Jewellery,#regalosmedellin
localty.mx,28,93,2-Mar-18,,,,EXPERTOS EN INMUEBLES A TU DISPONIBILIDAD,www.localty.mx,#regalosmedellin
tweekender,501,348,11-Aug-18,,,,No biography,No link,#regalosmedellin
kaitlyngracez,233,276,5-Aug-18,,,,No biography,No link,#regalosmedellin
wildrussetfarm,84,302,15-Aug-18,,,,jeffersonville ny living off the land in sullivan catskills cider  farm stay vegetables,www.wildrussetfarm.com,#regalosmedellin
rodelrio_photography,148,"1,552",20-Aug-18,,,,A click that lasts forever a classnotranslate hrefrodelriophotographyrodelriophotographya,www.rodelriophotography.com,#regalosmedellin
calulax,"1,668","1,029",20-Aug-18,,,,No biography,No link,#regalosmedellin
paulinamorel,17,224,Private Account,,,,No biography,No link,#regalosmedellin
simonaa_pajk,396,370,Private Account,,,,Travel girl from SloveniabrJust come back from MexicoColombiaPanamaBrazilBoliviaChilePeruEcuadorbrWhat is my next destination ,No link,#regalosmedellin
gaiasfairy,"2,594",310,Private Account,,,,Irish urban gardener amp herbalist reweaving Airmids cape in Mexico City  WORK  a classnotranslate hrefyosoygaiaoficialyosoygaiaoficiala a class hrefexploretagsbotiqueenbotiqueena a class hrefexploretagshaditadegaiahaditadegaiaa a class hrefexploretagsjardindegaiajardindegaiaa,yosoygaia.com/camina-conmigo/talleres-en-linea/taller-botiqueen,#regalosmedellin
nicte_cat,410,544,Private Account,,,,99 compleja ,No link,#regalosmedellin
mirandahammy,"4,089",909,Private Account,,,,,No link,#regalosmedellin
willangoo,294,447,Private Account,,,,London Norwich Production person Mostly trips  animals Sometimes 35mm,No link,#regalosmedellin
