nombre,no_publicaciones,no_seguidores,fecha_ult_pub,tel1,tel2,tel3,bio,link,keyword
mortianastore,120,"2,289",3-Jul-18,3015656322,,,Tienda online  Curiosidades MedellínColombia Envios a todo el país Wpp 3015656322,No link,#zapatosmedellin
inavima_11,371,752,6-Jul-18,3052908300,3207435940,,BELIEVE IN YOURSELF Accesorios ropa y más  Medellín  3052908300   3207435940 Compras  seguras Envíos Nacionales  ,No link,#zapatosmedellin
accesorios_enmostacilla,29,36,4-Jun-18,3015621279,,,Venta de accesorios en mostacilla  hechos a mano Personalízalos Envíos  a toda Colombia Pedidos e informes 57 3015621279,No link,#zapatosmedellin
coral.importaciones,137,833,8-Jul-18,3012187309,,,By Andrea Salazar Carrera 52 4592 Local 146 coralimportaciones20gmail 3012187309 Envios NalIntl Hecho a mano Medellín COL Personalizados,No link,#zapatosmedellin
sanyesaccesorios,58,43,9-Jul-18,,,,No biography,No link,#zapatosmedellin
otono_store,"1,472","4,222",9-Jul-18,3122895699,,,Tienda de Accesorios Creatividad y Exclusividad Escribenos Wps 3122895699 Domicilios en Medellin Envíos Nacionales Entrega Segura,api.whatsapp.com/send?phone=573122895699,#zapatosmedellin
onix_tienda,124,"1,302",1-Jun-18,3002041068,,,Accesorios y Moda  WhatsApp 3002041068 Medellín  Colombia   csagudelmgmailcom a class hrefexploretagsonixtiendaOnixTiendaa,instagram.com/onix_tienda,#zapatosmedellin
personnalitebk,"11,784","5,374",9-Jul-18,3186624431,3007016023,,Tienda Fisica llena de Personalidad  Originales  a Todo el Pais   318 662 4431  3007016023 Cll 49a class hrefexploretags1818a67 CC Crystalos Barrancabermeja,www.facebook.com/PersonnaliteRegalosOriginales,#zapatosmedellin
sandramartinez1306,169,226,5-Jul-18,,,3182899626,Tienda Virtual de Bolsos Zapatos y Accesorios de Dama hechos a mano Envíos a todo el país y sin costo en Medellín Escríbenos al Whatsapp,api.whatsapp.com/send?phone=573182899626,#zapatosmedellin
milujoyas,"2,241","11,609",8-Jul-18,3165301183,,,Carvalleta accesorios principal centro comercial hueco número uno local 102 WhatsApp info  57 3165301183   enlace directo  Pagos en bitcoin,api.whatsapp.com/send?phone=573165301183,#zapatosmedellin
valu_store01,204,532,9-Jul-18,3217651052,,,Somos una empresa confiable  comercializadora de perfumes  y variedades wpp 3217651052 Envigado Medellín  Envíos nacionales ,No link,#zapatosmedellin
illusiondesign488,151,"1,708",28-Jun-18,,,,Por la gracia de Dios soy lo que soy   MAS QUE UNA MARCA UN ESTILO  Venezuela Envíos nacionales  e internacionales  wsp 584261009532,No link,#zapatosmedellin
gice_correa,241,666,3-Jul-18,,,,Accesorios hechos con amor Venta al por mayor y al detal MedellinBogotá ,No link,#zapatosmedellin
gotadulce_accesorios,616,"2,284",6-Jul-18,3014415520,3105121741,,GOTA DULCE ACCESORIOS   gotadulceaccesoriosoutlookes 57 3014415520  3105121741  snapchat gotadulceacces  Cali  Colombia,No link,#zapatosmedellin
shopaddict.med,374,"1,005",29-May-18,,,3183817210,envios  nacionales  pagos efectivoapp Bancolombia DaviPlata CUENTA ALIADA a classnotranslate hrefalbedriodesignalbedriodesigna LINK DIRECTO WHATSAPP,api.whatsapp.com/send?phone=573183817210,#zapatosmedellin
a.manoycon.amor,25,25,29-May-18,,,,Accesorios HECHOS A MANO Y CON AMOR Diseñamos y creamos para ti elaboramos lo que tengas en mente Los mejores detalles para tus dias especiales,No link,#zapatosmedellin
anellijoyas,90,"1,839",9-Jul-18,,,, Elegancia   Diseño  Calidad WhatsApp 8112126679 Envíos a todo México,anelli.com.mx/producto/8012206,#zapatosmedellin
accesoriostruelove,156,277,28-May-18,3228804365,,,INF WhatsApp 322 880 4365 Medellín ENV Colombia   by a classnotranslate hrefmarilynpmejiamarilynpmejiaa,m.facebook.com/accesoriostruelove801,#zapatosmedellin
florrosaaccesorios,49,139,28-May-18,3154830376,,,TIENDA VIRTUAL MEDELLÍN ANT COMPRA  SEGURA FOTOS REALES  Pedidos whatsapp 3154830376 ,No link,#zapatosmedellin
alhajas_de_papel,68,357,4-Jun-18,3146666240,,,TALLER CREATIVO ALHAJAS DE PAPEL está dedicado al diseño y creación de piezas de Joyería artesanal y decoración en papel Contacto 57 3146666240,www.facebook.com/alhajasdepapel,#zapatosmedellin
novumed,23,121,28-May-18,,,,Tienda Virtual  Info al dm   Vive Sueña Innova Crea,No link,#zapatosmedellin
thepalmshop,489,"3,408",25-May-18,3148040524,,, The Palm Shop  Tienda Virtual Domicilios en Medellin y Envíos al resto del País  Medellin  Colombia  WhatsApp 314 804 05 24,No link,#zapatosmedellin
pasion_store,"2,531","3,933",25-May-18,3012922353,,,MI SOCIO ES DIOS ENVÍOS NACIONALES 3012922353 VENTAS X MAYOR Y AL DETAL MEDELLIN  a classnotranslate hrefpasionstorepasionstorea a class hrefexploretagspasionstorepasionstorea,api.whatsapp.com/send?phone=573012922353,#zapatosmedellin
bombom_by_laura,294,"1,710",27-Jun-18,3005144545,,,Tienda de ropa y accesorios  envios a todo el pais Contacto whatsapp3005144545 Ventas al por mayor y al detal,No link,#zapatosmedellin
espiritulibre.co,322,686,9-Jul-18,3104901881,,,Para espíritus libres y bellos como el tuyo Ventas al por mayor y al detal Pedidos por WS  3104901881 Envigado,No link,#zapatosmedellin
hipercelcom,110,102,15-Jun-18,,,,Equipos libres todas las marcas pedidos al por mayor y al detal Envíos  a todo destino nacional,No link,#zapatosmedellin
laguiadesincelejo,354,"5,710",9-Jul-18,,,,Directorio y Magazine virtual de la Ciudad y sus alrededores  Turismo Negocios Planes Concursos Cultura y mucho más,www.laguiadesincelejo.com,#zapatosmedellin
rianadisk,"2,332","5,200",9-Jul-18,3114536075,,,Boutique de Prendas amp Accesorios Exclusivos a classnotranslate hrefaccesoriosinfiniteaccesoriosinfinitea Tu Diseñas Tu Vida Riana Tu Estilo Contáctanos 3114536075 Envíos Nacionales,No link,#zapatosmedellin
liris_co,10,75,22-May-18,,,,No biography,No link,#zapatosmedellin
kai_accesories_,31,77,28-Jun-18,,,,amor  arte  originalidad KAI accesories  unimos ideas hasta lograr el resultado deseado  pregunta por DM cómo adquirir tu producto,No link,#zapatosmedellin
tazel.co,64,234,11-Jun-18,3116162031,,,Multi Brand Store  3116162031                                   Medelliín Colombia,No link,#zapatosmedellin
mariaemmaaccesorios,13,69,3-Jul-18,3148112384,,,Somos Lo Que Hacen Nuestras Manos 3148112384 Medellín ,No link,#zapatosmedellin
ropayregalosmedellin,152,998,2-Jul-18,,,3042036929,Tienda virtual de ropa y variedades  Domicilios en Medellin Envíos a todo el país 100 seguros LINK DIRECTO WHATSAPP,api.whatsapp.com/send?phone=573042036929,#ventasmedellin
orosantoaccesorios,8,58,27-May-18,3226896923,,,Empresa  Colombia venta al detal y al por mayor  Domicilios en Medellín  Envios a todo el país  Inf 3226896923,No link,#zapatosmedellin
corazondecorazon,52,"2,504",7-Jul-18,3122586687,,,Ventas al por mayor  Envíos a todo Colombia  Contacto 312 2586687  Estamos en Medellín  Accesorios para todos los gustos,No link,#zapatosmedellin
yalilia_ac,19,50,12-May-18,,,,Venta de hermosos collares a muy buen precio Más información y Domicilios en Medellin al Direct  BIENVENIDAS,No link,#zapatosmedellin
prestigio.mtp,366,"5,944",9-Jul-18,,,3206348219,Accesorios con mucho prestigio a class hrefexploretagsyosoyprestigioyosoyprestigioa Complementa todos tus outfits Envigado  Colombia Wapp directo ,api.whatsapp.com/send?phone=573206348219,#zapatosmedellin
alquilerdevestidoscamelia,189,"3,412",9-Jul-18,3182723709,,, Alquiler de vestidos   479 51 55  Cita solo para vestidos  1000 am 700 pm  318 272 3709 Enlace BOUTIQUEa classnotranslate hrefboutiquecameliabyalquilerboutiquecameliabyalquilera,api.whatsapp.com/send?phone=573182723709&amp;text=Bienvenido,#zapatosmedellin
beyou_accesorios,87,"3,463",4-Jul-18,,,, Whatsapp584245045842 Envíos Nacionales e Internacionales                 Zoom y DHL PayPalPayoneerZelle BarquisimetoVenezuela,www.beyouaccesorios.com.ve,#ventasmedellin
modafitnesscol,"1,267","17,775",9-Jul-18,3122895699,,,Ropa Deportiva  Wps 3122895699 Envíos NACIONALES  INTERNACIONALES Entrega Segura   Medellín,api.whatsapp.com/send?phone=3122895699,#zapatosmedellin
petraaccesorio,11,54,7-Jul-18,3013457433,3108495389,, Accesories are like friesYou cant just have one  Ciudades Medellín  Pereira   WhatsAppMed 3013457433 Pei 3108495389   Envíos nacionales,No link,#ventasmedellin
elrebujodemartace,33,48,4-Jun-18,,,,Joyería y muchas artesanías más a class hrefexploretagsaccesoriesaccesoriesa a class hrefexploretagsaccesoriosaccesoriosa a class hrefexploretagsjoyeriajoyeriaa a class hrefexploretagsartesaniasartesaniasa,No link,#zapatosmedellin
oxma.accesorios,183,"2,338",22-Jun-18,3206236478,,, 57 320 623 6478  MedellínColombia  Domicilios  a class hrefexploretagsoxmaaccesoriosOxmaAccesoriosa,www.Facebook.com/oxma.accesorios,#zapatosmedellin
colora.accesorios,264,543,9-Jul-18,3006657831,3063091,,Accesorios PERSONALIZADOS 100 tejidos a mano Domicilios en Medellín  Envíos a todo el país Whatsapp 3006657831 LV 830 am  630 pm S 9 am  1,No link,#zapatosmedellin
accesorios__nova,32,594,15-May-18,3157046265,,,Accesorios de todo tipo Envíos a toda Colombia domicilios en la Universidad Nacional y U de A Comunícate con nosotros por Whatsapp 3157046265,No link,#zapatosmedellin
sarabela.accesorios,"1,021","1,095",9-Jul-18,3012793450,,,Pedidos 3012793450 valor domicilio 7000 en Medellín Tienda virtual ,No link,#zapatosmedellin
viveartemedellin_oficial,56,840,9-Jul-18,,,,Clases de Música a DOMICILIO  Niños jovenes y adultos  Piano  Guitarra  Violín  Canto  Batería,www.facebook.com/viveartemedellinoficial,#ventasmedellin
you.bracelets,250,"4,785",4-Jul-18,,,3057237813,Pulseras y accesorios Lo que no se ha creado lo inventamos y si ya existe lo mejoramos BucaramangaSantander,api.whatsapp.com/send?phone=573057237813,#zapatosmedellin
accesorios_pinklove24,173,116,22-May-18,,,,ACCESORIOS amp MAQUILLAJE TIENDA VIRTUAL VENTAS AL POR MAYORDETAL Domicilios en Medellin  Envios  seguros a Colombia  Pagos cont,No link,#zapatosmedellin
accesorioscanena,505,405,9-Jul-18,,,3005436247,Tu imagen siempre es importante por eso cuenta con nuestros accesorios originales e inigualables,Api.whatsapp.com/send?phone=3005436247,#boutiquemedellin
aguamarinatiendamed,877,"3,187",5-Jul-18,3113322121,3003002731,,Tienda Virtual   Ropa y accesorios para mujer  Medellín  Col   Whatsapp 3113322121  3003002731 Domicilios Medellín y envíos nacionales,No link,#boutiquemedellin
magentaboutiquemedellin,247,"3,529",5-Jul-18,3145923099,,,Tienda  Virtual Fashion  Lifestyle  Shop  Envíos a todo Colombia  Whatsapp573145923099,api.whatsapp.com/send?phone=573145923099,#boutiquemedellin
liriumboutique,"9,947","5,163",9-Jul-18,3104253076,,,TIENDA FÍSICA                          Envios a todo el país Whatsapp 3104253076  RionegroColombia   ventas al por mayor ,No link,#boutiquemedellin
exciterfashion,416,"7,182",6-Jul-18,3104190813,,,Ropa Femenina Colombiana Facebook Exciter Fashion Envios Nacionales 4120016 Whattsapp 3104190813,www.exciterfashion.com,#boutiquemedellin
guapaprovenza,"1,156","1,052",9-Jul-18,,,,Ropa exclusiva y accesorios para mujeres con estilo Envíos a toda Colombia Tel 2668921 Cra 36  8 A 26 Provenza El Poblado Medellín,www.facebook.com/guapaboutiqueprovenza,#boutiquemedellin
bybla_boutique,512,"6,963",9-Jul-18,3156841360,,,Whatsapp 315 684 1360,www.bybla.com.co,#boutiquemedellin
aemodels,565,"6,778",9-Jul-18,,,,,www.aemodelos.co,#boutiquemedellin
virgin_moda,"2,243","5,760",7-Jul-18,3164654926,3228736298,,Todo en Ropa y Calzado Americano WhatsApp3164654926 Teléfono3228736 Medellin Mall Palma Grande Sotano 2 Local 9840 Realizamos Domicilios,No link,#boutiquemedellin
divilicastore,30,82,8-Jul-18,300244758,,, Bienvenidos a nuestra Tienda Virtual Divilica Store Mayor Info 300244758,No link,#boutiquemedellin
adrianaarango_oficial,"1,220","16,808",9-Jul-18,,,,Ropa de dormiríntima y deportivos  Ventas Catálogo distribución nacional e internacional Visita nuestras tiendas en Medellín Compra Online,www.adrianaarango.com,#boutiquemedellin
tiendaalmadivina,"3,904","3,906",9-Jul-18,3116883561,,,Horario lunes a sábado de 1000 am a 700 pm  311 6883561  294 6285   Tienda Multimarca  Hecho en Colombia,No link,#boutiquemedellin
atelierdelgancho,11,389,20-Apr-18,,,,Maniquíes ganchos y mucho más Todo a los MEJORES  y el mejor servicio Tel 4 2317095  Giovani  DayKaper Envíos de Medellín a toda Colombia ,No link,#boutiquemedellin
aguadecocoswimwear_,453,"6,911",9-Jul-18,3042452530,,,Agua de coco Swimwear   Envíos nacionales   sucursal Virtual Bancolombia   Info 304 245 25 30  a class hrefexploretagsbeachwearbeachweara a class hrefexploretagsaguadecocoswimwearaguadecocoswimweara  Tienda virtual ,No link,#boutiquemedellin
royalboutiquemedellin,29,33,16-Feb-18,,,,La grandeza nace de pequeños comienzos  Ropa americana Calzado Accesorios Inf interno,No link,#boutiquemedellin
davishboutique,14,159,26-May-18,,,,Wholesale Prices  No Minimum 50 Off EVERYTHING  FREE SHIPPING Worldwide shipping available Shop Instagram ,www.davish.bigcartel.com,#boutiquemedellin
donglamourmoda,56,159,7-Jul-18,3116785659,,,siempre a la vanguardia de la moda y las tendencias Medellin Tienda de moda física y virtual Envios a todo el pais 100 confiable Whatsapp 3116785659,No link,#boutiquemedellin
prettinchic_boutique,727,101,27-Jun-18,,,,Walk In Style LadiesTrendy a class hrefexploretagsboutiqueBoutiquea For Women of All Shapes Based Out Of NY Our Prices Are Very Reasonable We Ship International Inquiries DM,Www.Prettinchicboutique.com,#boutiquemedellin
boutique_seamy,"2,068","1,946",7-Jul-18,,,3022439917,TIENDA VIRTUALFacebook  SEAMY SEAMY  Elige el diseño aquí Domicilios en Medellín y envíos a toda Colombia a class hrefexploretagsseamyboutiqueseamyboutiquea,api.whatsapp.com/send?phone=573022439917,#boutiquemedellin
greenwaterlingerie,483,"14,866",9-Jul-18,3162671844,,, TiendaVirtual  Medellín Colombia  Wpp 3162671844 Envíos Nacionales  Link Directo a WhatsApp ,api.whatsapp.com/send?phone=573162671844,#boutiquemedellin
donglamour.moda,48,129,11-Oct-17,3510030083,,,DONGLAMOUR tienda de moda Medellin Calle 7  5235 Guayabal Envios a todo el pais 100 confiables 3008399254,No link,#boutiquemedellin
casallerashotelboutique,14,828,14-May-17,,,,Un ambiente familiar para descansar hacer negocios y disfrutar de la ciudad,No link,#boutiquemedellin
cgsalonstudio,330,"11,035",3-Jul-18,3005381500,,,Centro Integral de Belleza Spa de de uñas Centro de Cabello  Micropigmentación de Cejas Medellin 507 5270  3005381500,No link,#boutiquemedellin
misdulzurasmagicas,799,"7,645",4-Jul-18,3008770163,,,Venta de insumos y materiales para la creación de Scrapbook  Cel3008770163 misdulzurasmagicasgmailcom,www.facebook.com/dulzurasmagicasscrapbook,#boutiquemedellin
direct_buy_usa,106,263,8-Dec-16,,,, DirectBuyUSA   Servicio de casillero  Encargos de cualquier tipo de producto  Venta de productos de Estados Unidos,No link,#boutiquemedellin
wappas_s.a.s,928,"12,750",2-Jul-18,,,3147588627,VIRTUAL STORE LINGERIE  SOMOS PRODUCTORES  DISEÑOS EXCLUSIVOSBE FREE BE WAPPAS   Mensaje directo al whatsapp ,api.whatsapp.com/send?phone=573147588627,#boutiquemedellin
pinkerclothing_,"2,026","2,597",9-Jul-18,,,3226522744,creadora a classnotranslate hrefsusanag27susanag27a  THIS IS MY STYLE        M E D E L L Í N Bodys vestidos  TShirt Buzos y más   Dale clic y hablamos ,api.whatsapp.com/send?phone=573226522744,#boutiquemedellin
geekmomslife,237,"8,924",7-May-18,,,3154842872,No biography,api.whatsapp.com/send?phone=573154842872,#boutiquemedellin
angelesboutique2310,479,748,14-May-16,3052655467,,,Tienda virtual de ropa femenina Ropa original y de colección Estamos ubicados en Bello Antioquia Whatsapp 3052655467,No link,#boutiquemedellin
modorosa,"5,882","24,438",7-Jul-18,,,,Fundacion que busca generar conciencia de la detección temprana del cáncer de mama a class hrefexploretagsmodorosaModoRosaa wwwfacebookcomgroupsMujeresModoRosa ,www.modorosa.org/consultorio-modo-rosa,#boutiquemedellin
m_y_accesorios13,5,13,6-Feb-15,,,,Tienda de accesorios  Ubicada en envigadoantioquia,No link,#boutiquemedellin
sandramargets,436,250,17-Jun-18,,,,No biography,No link,#boutiquemedellin
bralette_desire,273,"11,084",9-Jul-18,3045472588,,,Tienda virtual   Ventas al por mayor y al detal  Bralettes desde 15000 2x50000 Todos los conjuntos Medellín Colombia  3045472588 a classnotranslate hrefmanuvelartmanuvelarta,No link,#boutiquemedellin
evoquecolombia,"1,855","44,324",9-Jul-18,3178588335,,,Amantes de Range Rover Evoque a class hrefexploretagsevoquecolombiaEvoqueColombiaa Quieres comprar o vender una Contactanos3178588335 Aportes al Whatsapp click abajo,api.whatsapp.com/send?phone=573178588335,#boutiquemedellin
tiendagusi5,63,224,9-Jul-18,,,,No biography,No link,#boutiquemedellin
moon_tienda_,"1,704","11,937",9-Jul-18,3054364876,,,Medellin TIENDA VIRTUAL Envíos nacionales  De 10 am 8 pm Ventas al detal y al por mayor Wapp3054364876 FABRICANTES Todas tus dudas acá ,api.whatsapp.com/send?phone=573054364876,#boutiquemedellin
jennys_shop_medellin,347,"28,531",7-Apr-18,3226643769,,,Ventas virtuales Entrega Inmediata Calidad garantizada Domicilios a nivel nacional Wpp 3226643769 Pago contra entrega,No link,#boutiquemedellin
fitnesscolombiaoficial,"62,816","1,304,084",9-Jul-18,3167569468,,,LA PAGINA a class hrefexploretagsfitnessFITNESSa MAS GRANDE DEL PAÍS Síguenos también en a classnotranslate hreftiendafitnessfctiendafitnessfca a classnotranslate hrefrecetasfitnesscolombiarecetasfitnesscolombiaa  Contacto Publicidad573167569468,api.whatsapp.com/send?phone=573167569468,#boutiquemedellin
helenaexplorandolasensualidad,12,80,7-Jul-18,3023161325,,,Boutique de Sensualidad  Vestimos momentos día a día novias  y erótico Contáctanos helenaexplorandolasensualidadgmailcom  573023161325,No link,#boutiquemedellin
pipemayaventas,451,"30,376",7-Jul-18,3105363010,,,Ventas de talmayor 57 3105363010  Medellín Colombia   Pipe Maya Ventas  a classnotranslate hrefpipemayaventaspipemayaventasa  a classnotranslate hrefpipemaya1pipemaya1a   seguro  Envíos a todo el país ,api.whatsapp.com/send?phone=573105363010,#boutiquemedellin
cese_style,70,315,7-Jul-18,3022471155,,,Cese Style  Tienda VirtualElegancia sensualidad y exclusividad  Ropa informal  y deportiva  Sebastián Giraldo 3022471155,No link,#boutiquemedellin
vellstore_oficial,"25,822",824,10-Jul-18,,,,Visitanos  también en wwwfacebookcomvellstore,www.vellstore.com,#boutiquemedellin
pinchadas,"1,826","13,100",9-Jul-18,3203966461,,,Moda creativa zapatos psicodélicos Vestidos glamurosos en venta y Alquiler Ropa niñosTrajes Europeos4 5119411  320 3966461  Medellin,No link,#boutiquemedellin
lebruntienda,649,"1,577",7-Jul-18,3042051047,,,Tienda de ropa  Síguenos  ENVÍOS A TODO COLOMBIA  Ventas al por mayor y al detal  WHATSAPP 3042051047,No link,#boutiquemedellin
junglacases,203,"1,149",7-Jul-18,3002751832,,, TIENDA VIRTUAL    Encuentra el case perfecto para tu iPhone  WhatsApp 300 275 1832301 204 0836  8am  8pm,No link,#boutiquemedellin
elroperodesofia09,25,100,7-Jul-18,,,,No biography,No link,#boutiquemedellin
anaix_belleza_y_salud,76,216,9-Jul-18,3127602283,,,WSP3127602283 tenemos para ti Los mejores del mercado ULTRAZX LIPOBLUE NITROFIT NEXT ULTRAZX GOLD OBX a classnotranslate hrefanaixbellezaysaludanaixbellezaysaluda,No link,#boutiquemedellin
soportcam,"2,614","3,724",9-Jul-18,3224825,,,VENTA E INSTALACIÓN Soportes TVMallas de Seguridad Cortinas Persianas Tendederos plegables 57 4 3224825  Whatsapp solo tocar el link siguiente,bit.ly/SoportcamWhatsapp,#boutiquemedellin
ventahorro,"1,074",942,7-Jul-18,,,, Tienda Virtual   Importado    Envíos a todo Colombia   Horario de atencion Lunes a Viernes de 7am5pm y Sabados de 8am12m a classnotranslate hrefventahorroventahorroa,No link,#boutiquemedellin
importshopjj2,336,"2,840",9-Jul-18,3212949960,,,   321 2949960 Sigue  a class hrefexploretagsimporjjimporjja Tiendanbsp  virtual ROPA IMPORTADA  LINK DIRECTO A NUESTRO WHATSAPP ,api.whatsapp.com/send?phone=573212949960,#boutiquemedellin
fesita_ov,185,"1,238",9-Jul-18,,,3045246555,Outlet virtual Ventas al por mayor Y detal Domicilio en Medellín y al resto del país Contacto de WhatsApp a class hrefexploretagsfesitaFesitaa,api.whatsapp.com/send573045246555,#boutiquemedellin
camisetasclothingcali,"1,110","2,761",9-Jul-18,3107111847,,,Cali  Colombia  Venta de ropa al Mayor y Detal  Envios a nivel nacional  Zapatillas a classnotranslate hrefjrsportcalijrsportcalia  Compras vía WhatsApp 573107111847,api.whatsapp.com/send?phone=573107111847&amp;text=hola%2C+proveedor+%2Acamisetasclothingcali%2A+me+encuentro+interesad%40+,#boutiquemedellin
horustoredyc,"1,289","1,890",8-Jul-18,3005014990,,,Productos 100 ORIGINALES Nacionales e importados 57 3005014990 Domicilios Gratis en MedellínEnvíos a toda Colombia,No link,#boutiquemedellin
angel_virtualstore,271,"1,732",9-Jul-18,3016790037,,,Joyas en oro laminado18k Tienda virtual Colombia  Wpp 3016790037  No llamar  Bancolombia  Efecty  Envíos a todo el país  seguros,No link,#boutiquemedellin
xtreme__suplementos_medellin,667,"18,928",9-Jul-18,3127602283,,,Baja de peso con los mejores quemadores de grasa  envíos a todo el país  WSP3127602283 cambiado vidas y habitos preguntame como,No link,#boutiquemedellin
labodegamedellin1,246,"2,720",9-Jul-18,3147358859,,,Ventas solo al Detal  WhatsApp 3147358859 No llamadas  Domicilios y envíos Envíos seguros a todo el pais WHATSAPP DIRECT ,api.whatsapp.com/send?phone=573147358859,#boutiquemedellin
labodegamedellin,"5,990","70,403",9-Jul-18,3147358859,,,Ventas solo al Detal  WhatsApp 3147358859 No llamadas  Domicilios y envíos Envíos seguros a todo el pais WHATSAPP DIRECT ,api.whatsapp.com/send?phone=573147358859,#boutiquemedellin
soynanahache,583,"2,074",7-Jul-18,,,,Pedagogía Infantil   PlusziseCurvy girl  Cuenta en FacebookDiana HHerrera  MedellínColombia ,www.instagram.com/vidademascota,#boutiquemedellin
isyolatiendavirtual,117,216,9-Jul-18,3205899475,,,Tienda virtual donde encontrarás variedad de accesorios Domicilios en Medellín a class hrefexploretagswhatsappwhatsappa 3205899475,No link,#boutiquemedellin
tenissales,128,414,9-Jul-18,3122546397,,,TENIS Y ACCESORIOS ORIGINALESDOMICILIOS EN VALLE DE ABURRA 3122546397 PÁGINA PRINCIPAL EN FACEBOOK tenis sales,mobile.facebook.com/TenisCenter?ref=bookmarks,#boutiquemedellin
mayitamayatiendaartesanal,270,224,9-Jul-18,,,,Tienda de Bordados México Colombia Guatemala Perú a class hrefexploretagsslowfashionSlowfashiona Ubicadas en CDMX y Bogotá también estamos en Etsy Mercado Libre Precios justos,No link,#boutiquemedellin
ac_variedad,625,"1,593",9-Jul-18,,,3148231909,Aquí encontrarás muchas variedades para todos los gustos  Envíos en Colombia WhatsApp a un solo clik,api.whatsapp.com/send?phone=573148231909&amp;text=hola%2C+que+tal%3F,#boutiquemedellin
medellinvirtualshop47,101,406,7-Jul-18,3152491348,,,DisponibleVentas x mayor y detal TIENDA VIRTUAL    ENVÍOS A DOMICILIO    LOCIONES A LOS MEJORES PRECIOS  pregunta ya3152491348,No link,#boutiquemedellin
perfumes_mundoaroma,134,"7,166",9-Jul-18,3213540573,,,Medellin  pago contraentrega          PerfumesRéplicas finas 11  LÍNEA ÚNICA WHATSAPP  3213540573 Tienda Online  Segura Compra en línea,api.whatsapp.com/send?phone=573213540573,#boutiquemedellin
latiendarosada,859,"5,766",9-Jul-18,3125831980,3046059135,,Moda Femenina y mucho más Tienda Virtual en Medellin Envíos Nacionales  seguros  DETAL Y AL POR MAYOR 3125831980 3046059135,No link,#boutiquemedellin
malanochestore,930,"11,696",9-Jul-18,3023163148,,,Independent brandDark Clothing  BogotáEnvíos a toda Colombia Designer a classnotranslate hrefElizabethatesElizabethatesa Compras Whatsapp 3023163148 SHIP WORLDWIDE on Etsy,www.etsy.com/es/shop/MalaNocheStore,#boutiquemedellin
aromafresa,236,"15,869",9-Jul-18,3213540573,,,PerfumesRéplicas finas 11 Medellin  pago contraentrega     NUEVA LÍNEA ÚNICA WHATSAPP3213540573 Tienda Online  Segura Compra en línea,api.whatsapp.com/send?phone=573213540573,#boutiquemedellin
shanti_tienda_virtual,219,283,9-Jul-18,,,,a class hrefexploretagsbisuteriabisuteriaa a class hrefexploretagsrelojesrelojesa a class hrefexploretagsropadeportivaropadeportivaa a class hrefexploretagspijamaspijamasa a class hrefexploretagslenceríalenceríaa a class hrefexploretagsbolsosbolsosa a class hrefexploretagsmorralesmorralesa a class hrefexploretagsshantitiendavirtualshantitiendavirtuala,bit.ly/WhatsAppShantiTiendaVirtual,#boutiquemedellin
dreams_travelagent,323,"4,405",6-Jul-18,3225315254,,,Asesoría y Venta de Paquetes Turísticos dreamstravelagent01gmailcomasesor1dreamsgmailcom RNT 53225  3152544337 LINK DIRECTO WHATSAPP,asesor1dreams.wixsite.com/dreamstravelagent,#boutiquemedellin
amwaymed,11,61,6-Jul-18,3116495029,,,Venta de productos Amway Belleza Hogar Nutrición bebidas refrescantes Domicilio gratis en Medellín  Pedidos al 3116495029,No link,#boutiquemedellin
tycheaccesorios7,"2,114",228,9-Jul-18,3137891227,,,Para tus sueños Tyche Accesorios siempre de moda con nuevas colecciones en accesorios bolsosbilleteras y mucho más Para ti Información Wp 3137891227,No link,#boutiquemedellin
venustiendavirtual,692,"2,041",9-Jul-18,3128104163,,,Tienda inspirada en la mujer  Hecho en Colombia Envíos a todo el país  seguros Domicilios en Medellín  Pedidos al WhatsApp  3128104163,No link,#boutiquemedellin
c3fashionsales,264,"1,689",7-Jul-18,,,,OnLine Sales OrdersImported products Prices subject to change Just ProductsMedellin  Colombia  All Country,www.facebook.com/c3fashion,#boutiquemedellin
maissa_accesorios,175,375,9-Jul-18,3217628896,,,El arte de ser mujer Accesorios y complementos femeninos Somos tienda virtual en Medellin Pedidos al wapp 3217628896 Envios  seguros,No link,#boutiquemedellin
importshopjj,950,948,9-Jul-18,3212949960,,,   321 2949960 Sigue a class hrefexploretagsimporjjimporjja  Tiendanbsp  virtual ROPA IMPORTADA  LINK DIRECTO A NUESTRO WHATSAPP ,api.whatsapp.com/send?phone=573212949960,#boutiquemedellin
directv_ventas,359,131,6-Jul-18,,,3122203797,a class hrefexploretagsfutbolendirectvfutbolendirectva a class hrefexploretagsfútbolpordirectvfútbolpordirectva a class hrefexploretagsdirectvdirectva Asesoría a un clikc,api.whatsapp.com/send?phone=573122203797&amp;text=Hola%2C+quiero+saber+a+cerca+de+Directv+%F0%9F%93%A1+.++M%C3%AD+nombre+es+,#boutiquemedellin
loliando_lm,504,"2,760",9-Jul-18,3113755468,,,Rocking clothestopsearrings amp more MedellínColombia Envíos y domicilios  Whatsapp 3113755468 Catálogo Ropa ,myalbum.com/album/2EJPX0uepfGq,#boutiquemedellin
globaltechnoclothing,115,293,9-Jul-18,,,,Culture clothes de a classnotranslate hrefglobaltechnomusicglobaltechnomusica alusiva a la escena dela Musica Electronica a nivel Mundial  Servicio a domicilio y envíos a todo el país,www.facebook.com/Global-Techno-Music-149222488887260,#boutiquemedellin
